X,Y,U,V
272,1012,-9.162207,0.029849207
277,1012,-9.094386,0.05494129
307,1012,-6.251605,-0.20835778
317,1012,11.0,-0.14396034
332,1012,-6.130654,-2.4522917
347,1012,-5.355771,-3.964056
352,1012,-6.0876555,-3.2788475
427,1012,-1.2962198,-6.1502304
432,1012,-1.4163474,-6.308028
437,1012,-1.9810784,-5.826751
457,1012,-5.680547,-2.9136896
507,1012,-6.296771,-0.05830624
522,1012,-5.385935,-5.3225794
527,1012,-5.2677593,-4.822365
552,1012,-4.4920855,-5.362114
557,1012,-6.5600324,-5.823227
562,1012,-5.7358713,-5.6768894
567,1012,-3.9803646,-5.405458
622,1012,-5.1323133,-4.242012
627,1012,-4.778575,-7.800096
632,1012,-5.6650977,-7.5052037
637,1012,-5.9594,-6.974266
642,1012,-4.9700003,-6.124123
647,1012,-4.741312,-5.9053493
657,1012,-4.4690714,-5.609313
667,1012,-3.669581,-5.351507
672,1012,-5.1075854,-5.820319
677,1012,-4.872291,-6.145697
682,1012,-10.419009,-8.127553
697,1012,-3.672698,-4.925559
702,1012,-6.8527164,-7.0468817
707,1012,-7.1939664,-7.8206577
712,1012,-5.5284114,-8.24982
732,1012,-5.948568,-2.2084525
737,1012,-5.9460325,-2.1996887
817,1012,-6.0365777,1.8831407
827,1012,-8.970488,1.3062915
182,1017,-0.18577288,-9.47467
187,1017,-2.58499,-5.530791
197,1017,-4.133244,-6.156484
202,1017,-10.030251,-6.6998987
217,1017,-7.0779214,0.17017128
237,1017,-7.2667065,-0.093540125
242,1017,11.0,-0.31905857
247,1017,11.0,-0.099074975
252,1017,-11.211566,-0.8806639
257,1017,-8.732816,-0.48252013
267,1017,10.277344,2.0288234
272,1017,9.773559,1.7803082
277,1017,-9.048697,-0.07962589
307,1017,-8.642041,-1.6388719
312,1017,-10.482568,-2.2660258
317,1017,7.0456996,-2.8503168
332,1017,-7.9095845,-2.131533
337,1017,-10.646927,-1.9110155
352,1017,-8.052032,-3.6595368
357,1017,-5.892262,-2.916646
432,1017,-5.109894,-3.92779
437,1017,-8.520191,-1.8002543
512,1017,-6.8264008,-4.54867
517,1017,-6.525952,-5.346264
522,1017,-5.2498055,-6.1848865
527,1017,-5.373361,-6.352298
552,1017,-6.1095457,-5.397955
557,1017,-7.4832444,-5.6987505
562,1017,-7.1393313,-5.619541
567,1017,-6.104209,-5.5729103
622,1017,-5.0371847,-4.2292576
627,1017,-6.4779615,-5.063204
632,1017,-8.080609,-5.352765
637,1017,-6.2571797,-5.9168735
722,1017,-5.3226314,-3.965363
727,1017,-6.3693357,-3.0383952
732,1017,-6.105082,-2.8106213
737,1017,-6.018628,-2.732447
812,1017,-4.2046695,-4.451208
827,1017,-12.0,1.3804761
832,1017,-1.6364063,6.261453
837,1017,-10.388075,-0.1163107
182,1022,-0.2889241,-8.379569
202,1022,-10.32564,-4.5401955
217,1022,-7.1328654,0.18823256
232,1022,-6.322422,0.08720387
237,1022,-7.112145,0.09060246
242,1022,11.0,0.25549054
247,1022,11.0,0.3139557
252,1022,-12.0,0.11131197
257,1022,7.4027042,0.09438821
262,1022,9.274027,0.35132188
272,1022,-6.209067,-2.5373306
372,1022,-7.040871,-0.009691865
427,1022,11.0,11.0
432,1022,-6.9344573,-1.1075497
437,1022,-7.7734294,-0.90140665
462,1022,-4.9496694,-3.5547242
467,1022,-6.0830245,3.7659643
507,1022,-5.5026536,-4.9212823
512,1022,11.0,0.24800764
522,1022,-6.049978,-2.0757654
552,1022,-7.187273,-5.128268
557,1022,-7.443369,-5.4032683
562,1022,-7.438527,-5.368779
567,1022,-6.7206016,-5.380553
587,1022,-6.8107853,-5.643618
602,1022,-7.187875,-4.9323835
622,1022,-5.3566365,-4.1790814
682,1022,-3.418544,-5.685261
727,1022,-5.6488795,-2.6676285
732,1022,-5.7826824,-2.8577228
737,1022,-5.7595143,-2.981754
827,1022,-11.363121,2.4139452
832,1022,-12.0,0.5514571
837,1022,-10.89328,0.12357385
842,1022,-5.9112062,3.7546132
167,1027,8.3448,-0.021783246
172,1027,10.369527,-0.15395649
207,1027,-6.3524876,-0.2855001
217,1027,-6.936243,0.18217331
232,1027,-6.6381145,-0.00677154
237,1027,-7.1544337,-0.06810654
242,1027,11.0,0.27854392
252,1027,-10.083234,-0.014778388
367,1027,-7.8909907,0.21612754
372,1027,-10.09557,0.1073263
377,1027,-8.789162,0.06511578
427,1027,11.0,5.9280286
432,1027,-6.3297706,-1.8978192
437,1027,-7.7145386,-2.054958
452,1027,-4.6692104,-4.0846376
507,1027,-5.7169847,-4.5956035
512,1027,11.0,0.222199
517,1027,-6.5628605,-3.5211506
547,1027,-6.4213862,-4.5562344
552,1027,-7.6243467,-4.8595433
557,1027,-7.1884556,-5.2310066
562,1027,-7.0757174,-5.555563
587,1027,-5.2844553,-4.068905
602,1027,-6.9908547,-3.5133927
662,1027,-2.8314922,-5.4835386
667,1027,-4.9609933,-6.288308
672,1027,-6.950721,-7.6722407
677,1027,-6.544051,-7.8553185
807,1027,-6.327644,0.0010101412
827,1027,-12.0,1.876739
832,1027,-8.952593,5.987601
837,1027,-8.278134,6.1460776
842,1027,-5.970953,7.2607946
207,1032,-7.4911613,-0.09237429
217,1032,9.619346,-0.17224783
222,1032,-6.5365825,0.2354207
227,1032,-6.31335,-0.035732336
232,1032,-6.979231,-0.06404584
237,1032,-7.6159987,-0.028943403
242,1032,-6.2499514,-0.09702851
247,1032,-6.2585716,-0.28104496
342,1032,-12.0,-4.230849
362,1032,-6.079908,-0.05274727
367,1032,-8.44576,-0.27709273
372,1032,-10.725839,-0.13990958
377,1032,-8.7849865,0.03884022
382,1032,-7.5285554,0.040718704
387,1032,-9.174811,-1.892063
392,1032,-9.779515,-2.7869186
397,1032,0.12799945,9.413382
402,1032,0.26705965,9.539232
407,1032,-2.0376592,9.43628
412,1032,-3.8788908,9.378549
417,1032,-2.317023,9.664283
422,1032,11.0,4.325664
432,1032,-6.6743355,-1.7028487
437,1032,-8.461001,-2.2338846
442,1032,-6.360574,-3.4027112
492,1032,-4.0711703,-4.534835
507,1032,-5.610471,-4.405908
512,1032,-6.406279,-3.5753171
547,1032,-6.3273454,-4.2858615
552,1032,-6.774687,-4.5643997
557,1032,-6.575044,-5.1792865
562,1032,-6.8405204,-6.8048553
567,1032,-8.1128435,-7.172487
602,1032,-4.05549,6.894448
652,1032,-8.006892,-0.25990742
657,1032,-7.1559615,-1.2308568
662,1032,-2.246139,-8.650052
667,1032,-7.37184,-7.8087463
672,1032,-7.3142915,-8.39453
677,1032,-6.5184183,-8.3333
712,1032,11.0,0.003551101
732,1032,-4.7784443,-3.751982
807,1032,-5.871308,-2.8329964
832,1032,7.0995717,-1.5499277
837,1032,-12.0,2.191968
842,1032,-12.0,1.2171808
177,1037,-6.14094,-0.22926386
197,1037,11.0,0.11854294
207,1037,-8.874978,0.14723822
222,1037,-6.604879,0.27911073
227,1037,-6.7374854,0.029836003
232,1037,-7.100445,-0.14871556
237,1037,-7.659489,-0.10631616
242,1037,-6.503972,0.041386615
247,1037,-6.5507393,-0.09547099
337,1037,-12.0,-0.4497183
342,1037,-12.0,-4.398899
352,1037,6.3567166,0.34805393
362,1037,-6.1815505,-0.19427735
367,1037,-8.105782,-0.21016261
372,1037,-11.090687,-0.07572256
377,1037,-9.001369,0.034974396
382,1037,-6.236559,0.47081763
387,1037,-6.953611,0.033691216
392,1037,-7.432173,-0.0023122283
397,1037,-0.40077883,8.185457
402,1037,-0.48617744,8.0117855
407,1037,-2.9929607,6.8572197
412,1037,-11.467848,-3.755812
417,1037,1.7531905,-12.0
422,1037,3.2271895,-12.0
432,1037,-7.010998,-0.5812095
437,1037,-8.551939,-1.2477157
442,1037,-7.303406,-2.258527
492,1037,-4.185791,-4.95774
502,1037,-4.7864113,-4.6876163
507,1037,-6.2490115,-4.0647726
512,1037,-7.888178,-3.211354
547,1037,-7.2317114,-3.1451557
552,1037,-6.7225175,-3.8315058
557,1037,-6.1810975,-5.578749
562,1037,-6.654337,-6.3188877
567,1037,-8.142458,-6.730917
577,1037,11.0,-3.2455826
587,1037,-7.5740657,-5.303908
607,1037,-5.4710097,4.8346643
612,1037,-5.339455,5.7985387
622,1037,-5.125599,-4.560048
652,1037,-7.7463923,-0.3414078
657,1037,-0.47778663,-12.0
662,1037,-2.2007794,-12.0
667,1037,-10.706263,-5.7691927
672,1037,-12.0,-4.1571417
832,1037,7.924273,-0.03551893
207,1042,-7.044614,3.1889687
227,1042,-7.342843,-0.14811262
232,1042,-7.057408,-0.32365325
237,1042,-7.215366,-0.18749243
242,1042,-6.188452,0.092811614
247,1042,-6.308506,0.06593845
257,1042,-8.234286,-10.555612
352,1042,7.119804,0.6358138
357,1042,-8.243115,-0.32484943
367,1042,-7.2309403,-0.061886918
372,1042,-10.89179,-0.4423559
377,1042,-9.857217,-3.1444557
387,1042,-6.965552,-3.3112447
402,1042,-1.4014753,6.0861177
407,1042,-2.3683035,5.9697466
412,1042,-2.8758876,5.764875
422,1042,6.092033,-8.716726
427,1042,-6.80634,-0.25506157
432,1042,-8.433371,-0.6133484
437,1042,-9.197686,-2.0457122
442,1042,-0.23153253,7.6487427
447,1042,-0.25706753,6.823832
507,1042,-6.289814,-3.4294007
512,1042,-7.7775927,-2.5691583
517,1042,-7.7066665,-2.2786725
542,1042,-3.4665647,-5.372541
547,1042,-4.975693,-5.128692
552,1042,-4.2402472,-6.338302
557,1042,-6.916655,-4.326538
562,1042,-7.0377045,-4.807506
607,1042,-7.7663145,-0.3742534
612,1042,-8.448753,-4.3527837
652,1042,-7.6294947,-0.29646337
657,1042,-4.8132052,-12.0
662,1042,-8.031581,-10.051277
667,1042,-8.017157,-9.821018
672,1042,-12.0,-3.137509
712,1042,11.0,-0.011201258
727,1042,-4.300999,-4.7084055
732,1042,-4.3064427,-4.618177
737,1042,-12.0,-2.5055
742,1042,9.720871,-0.059737887
822,1042,9.144698,-0.060012415
832,1042,7.4020085,0.080915324
837,1042,-12.0,6.5357895
207,1047,-7.872331,8.084538
232,1047,-6.1427417,-1.2929394
297,1047,-6.341129,-0.24859399
352,1047,8.720738,0.06612048
357,1047,-7.732002,-0.39070407
367,1047,-6.8926516,0.04099136
372,1047,-11.126388,-0.02944338
377,1047,-10.894419,-0.20279366
382,1047,-6.7997456,-0.012884044
412,1047,-7.012737,-0.29140228
417,1047,-7.4953623,0.06296279
422,1047,5.0255957,-12.0
427,1047,11.0,-4.1187763
432,1047,-7.5159626,-0.19805433
437,1047,-8.707325,-0.24629186
442,1047,-7.6635594,-0.24339701
447,1047,-0.37405694,8.812158
467,1047,-4.756244,-3.7810357
537,1047,-4.9465065,-3.9940255
542,1047,-2.3107135,-7.417633
547,1047,-4.6659255,-4.882901
552,1047,-4.7517715,-4.833004
557,1047,-6.1707506,-3.924337
562,1047,-6.4749994,-2.9892418
567,1047,-6.2079105,-0.43852067
612,1047,-8.8949795,-4.1792727
617,1047,-7.1189156,-6.0543694
652,1047,-8.042354,-10.087722
657,1047,-9.813108,-7.8321986
662,1047,-10.655492,-6.7802715
672,1047,-12.0,-0.34043393
677,1047,-12.0,0.3923543
702,1047,-6.398189,-1.0097532
707,1047,11.0,0.46845692
712,1047,11.0,0.2330423
727,1047,-4.417979,-4.562319
802,1047,-4.103531,-5.3004065
807,1047,-6.7778378,-4.502401
812,1047,-12.0,-4.938247
817,1047,-6.5371933,-1.3336736
232,1052,-2.6369224,-7.8891516
297,1052,-7.0249815,-1.889818
302,1052,-8.204032,-1.9282476
307,1052,-7.9717956,-1.8155547
312,1052,-6.7686872,-1.1343867
317,1052,-7.2815623,0.29582247
347,1052,7.6592884,1.5146049
352,1052,11.0,-0.27578804
357,1052,-8.687662,-0.26242477
367,1052,-6.7277284,-0.14431815
372,1052,-12.0,-0.21310379
377,1052,-12.0,-0.2889422
382,1052,-8.36094,-0.0021707776
387,1052,-6.9753737,-0.18826906
412,1052,-6.772723,-0.45728883
417,1052,-7.8998227,-0.18296644
427,1052,11.0,-0.7872271
437,1052,-7.9273157,0.27758572
442,1052,-6.309026,1.0318955
537,1052,-3.6894245,-4.8788676
542,1052,-3.7804475,-4.981224
547,1052,-4.3564973,-5.087647
552,1052,-6.1405687,-3.2091036
557,1052,-5.7560906,-2.7125492
572,1052,-7.112237,-4.2243304
582,1052,-3.731496,-5.187066
612,1052,-9.6039095,-0.379304
617,1052,-7.796649,0.10483217
652,1052,-9.833886,-8.968505
657,1052,11.0,10.101905
667,1052,-9.843401,-0.5800319
672,1052,-11.345012,-0.31578493
677,1052,11.0,4.4766464
682,1052,9.558072,5.210376
702,1052,8.30324,7.271169
707,1052,11.0,4.2925267
712,1052,11.0,1.2071316
727,1052,-4.332309,-4.970052
732,1052,-4.6862273,-4.650997
807,1052,-10.269334,-4.8812065
812,1052,-12.0,-4.6838527
817,1052,-9.369383,-4.2863054
297,1057,-6.973613,-2.3488147
302,1057,-8.81259,-2.7116554
307,1057,-7.8731074,-2.3389351
312,1057,-6.667568,-1.0405738
317,1057,-7.522147,0.033895925
322,1057,-6.8114476,0.26613984
342,1057,-10.883608,-0.46248758
347,1057,9.316035,-0.41941673
352,1057,11.0,-0.44776922
357,1057,-10.52438,-0.29167494
362,1057,-8.166577,0.13523856
367,1057,-9.177027,-0.014374589
382,1057,-9.089525,0.03978802
407,1057,-6.7490907,-1.9920708
417,1057,-7.3015385,0.3939809
427,1057,11.0,-0.26913476
432,1057,-5.4878073,5.3753705
437,1057,-8.557246,0.26250762
442,1057,-9.037531,0.2849714
447,1057,-6.3241606,0.38763955
497,1057,-5.0597105,-3.8955555
552,1057,-6.0313063,-3.0083184
557,1057,-5.2458878,-3.4553695
572,1057,-4.27767,-5.815028
577,1057,-5.0072002,-6.008789
582,1057,-3.823028,-5.931422
587,1057,-4.678521,-5.038874
592,1057,-5.120335,-4.7980766
602,1057,-6.301001,-3.6428282
607,1057,-9.721118,-0.40605667
612,1057,-10.219721,-0.30950147
617,1057,-9.38694,-0.19948912
622,1057,-5.004639,-3.7006743
647,1057,-12.0,-6.8265815
657,1057,11.0,11.0
667,1057,-9.695273,-0.20670296
677,1057,11.0,0.17080933
682,1057,11.0,0.3150367
687,1057,-12.0,-9.862103
702,1057,9.131836,8.294471
707,1057,11.0,5.0625877
732,1057,-12.0,-5.684629
767,1057,-3.2724767,-8.134154
772,1057,6.4164395,-3.3917694
297,1062,-6.91129,-2.3489258
302,1062,-8.927064,-2.7177825
307,1062,-7.657046,-2.2205517
312,1062,-6.6398025,-0.88998425
317,1062,-7.7549233,-0.42855674
322,1062,-7.723666,-0.37351775
327,1062,-7.5670733,-0.2358626
332,1062,-7.1975293,-0.1912267
337,1062,-7.92401,-0.14806245
342,1062,-9.129764,-0.22068895
347,1062,10.374433,-0.051399328
352,1062,11.0,0.07504635
357,1062,11.0,0.07810693
362,1062,-9.55612,0.13913365
367,1062,-9.814383,0.09507529
377,1062,11.0,-11.017781
417,1062,-7.6284394,-1.8445833
422,1062,-11.415851,-4.9450135
432,1062,-5.609572,5.8701353
437,1062,-6.827543,1.6682665
442,1062,-9.145515,0.24377234
447,1062,-7.302833,0.30271843
497,1062,-5.0486917,-3.7806985
517,1062,-3.9189682,-5.044306
552,1062,-8.13178,-0.2952826
567,1062,-0.16505152,-7.581083
572,1062,-0.49052563,-8.142796
577,1062,-4.8369174,-5.6931424
582,1062,-4.0094204,-6.1421723
587,1062,-4.5430565,-4.42207
592,1062,-4.9544106,-4.9783874
597,1062,-5.1609745,-4.1971498
602,1062,-6.034326,-4.4242
607,1062,-9.528107,-0.3032931
612,1062,-8.735168,-0.30516523
617,1062,-5.887228,-4.8714204
622,1062,-3.8638246,-4.693778
662,1062,-9.752864,-0.37980142
667,1062,-10.446364,-0.17600568
672,1062,10.444611,0.31241426
677,1062,9.133567,1.2945036
702,1062,8.924108,9.136735
707,1062,8.12257,11.0
742,1062,-12.0,0.023612302
747,1062,-12.0,-0.33033034
762,1062,-6.6314735,11.0
807,1062,10.403972,-0.99196357
817,1062,-6.3820376,-1.4496709
832,1062,-10.82526,-3.8705168
837,1062,-10.105676,-0.4468212
277,1067,-6.058196,-1.039191
287,1067,-0.010726804,9.183394
297,1067,-6.8816533,-2.333577
302,1067,-9.015105,-2.7156904
307,1067,-7.664488,-2.2059746
312,1067,-6.4988523,-0.5321319
317,1067,-7.5195208,-0.4288194
322,1067,-7.5764704,-0.3669686
327,1067,-7.2058053,-0.20239072
332,1067,-6.5728965,-0.1859411
347,1067,11.0,2.2965546
352,1067,11.0,2.9205432
357,1067,10.407245,-8.9851675
362,1067,-10.129559,0.0659843
367,1067,-10.74112,-0.15439206
372,1067,-9.792012,-0.19235307
377,1067,-0.18780313,9.694434
392,1067,-6.4584227,0.05601831
407,1067,2.4958482,-9.380712
412,1067,4.7588778,-10.098677
417,1067,-8.313842,-4.7154326
422,1067,-12.0,-6.32515
427,1067,-12.0,-5.9222503
432,1067,-10.0992155,-4.78089
452,1067,-6.6790266,0.37157875
457,1067,-1.8780335,10.13984
517,1067,-3.8771083,-4.720689
562,1067,-0.11648232,6.214254
602,1067,-5.2135234,-5.157654
607,1067,-5.835842,-5.21121
612,1067,-6.057055,-4.897792
617,1067,-5.6225357,-5.4426956
647,1067,11.0,10.099903
662,1067,-8.413027,-1.7062892
667,1067,-10.832636,-0.2050564
672,1067,11.0,-0.1904213
677,1067,7.8652315,1.2739052
697,1067,9.318981,8.315998
702,1067,11.0,7.2082806
712,1067,-10.045791,-12.0
727,1067,11.0,9.906276
742,1067,-11.406794,0.09212291
747,1067,-12.0,0.03679055
752,1067,-9.769982,-0.12065437
762,1067,-3.1549969,11.0
792,1067,-2.868595,-5.8916636
807,1067,10.152151,-0.06289262
812,1067,7.8846827,-1.302296
852,1067,-0.7761831,7.661211
867,1067,6.3518577,-0.45065734
